"","FID","WRENAME","SYSTEMTYPE","WATERRESID","WRLINK","STATE","COUNTY","BASIN","SUBAREA","SUBAREANAM","TotalGPCD","TotPotaGPCD","ResPotGPCD","ComPotGPCD","InsPotGPCD","IndPotGPCD","TotSecGPCD","ResSecGPCD","ComSecGPCD","InsSecGPCD","IndSecGPCD","TotalUse","TotPotaUse","ResPotaUse","ComPotaUse","InsPotaUse","IndPotaUse","TotSecoUse","ResSecoUse","ComSecoUse","InsSecoUse","IndSecoUse","TotalSup","WellsSup","SpringsSup","SurfaceSup","SHAPE_Length","SHAPE_Area","year","Population","TotGPCDBin","Row","NameUse","Blank"
"334",174,"Levan Town Water System","C",582,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1048","Utah","Juab","Sevier River","5/2/2001","Levan",428,202,162,4,35,0,226,0,0,0,0,407.7,192.1,154.7,3.7,33.8,0,215.6,0,0,0,0,968.5,242.1,726.4,0,6764.18614,2095748.528,2018,850.399774036615,"3",334,"",""
"335",452,"Woodland Hills Subdivision","C",2621,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Mgtview&SYSTEM_ID=11471","Utah","Summit","Utah Lake","4/1/2006","Woodland",429,429,429,0,0,0,0,0,0,0,0,48.1,48.1,48.1,0,0,0,0,0,0,0,0,241,241,0,0,3634.147892,459618.4775,2018,100.095367372354,"3",335,"",""
"336",303,"Eden Waterworks System","C",1640,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1276","Utah","Weber","Weber River","2/1/2008","Ogden Valley",430,132,117,14,1,0,298,0,0,0,0,510.5,157.1,139,16.5,1.7,0,353.4,0,0,0,0,402,184.7,217.3,0,30309.9292,20279816.28,2018,1059.87215992354,"3",336,"",""
"337",29,"Glendale Town Water System","C",607,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1073","Utah","Kane","Kanab Creek/Virgin River","10/1/2001","Long Valley",433,300,286,9,5,1,132,0,0,0,0,187.5,130.3,124,3.8,2,0.5,57.3,0,0,0,0,134.4,108.6,25.8,0,34548.32812,18121416.14,2018,386.580167041033,"3",337,"",""
"338",214,"Holliday Water Co.","C",792,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1104","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",433,236,208,11,17,0,197,0,0,0,0,7279.1,3965.9,3491.6,191.3,283,0,3313.2,0,0,0,0,5779,2840,1840,1099,18698.55067,6605289.196,2018,15007.7637008447,"3",338,"",""
"339",162,"Oak Meadows Subdivision","C",699,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11359","Utah","Millard","Sevier River","5/2/2003","Fool Creek",440,440,440,0,0,0,0,0,0,0,0,40.4,40.4,40.4,0,0,0,0,0,0,0,0,40.4,40.4,0,0,3767.458774,624542.9,2018,81.9699900373599,"3",339,"",""
"340",44,"Enterprise Town Water System","C",1525,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1031","Utah","Washington","Cedar/Beaver","6/3/2001","Escalante Desert",442,442,376,8,58,0,0,0,0,0,0,964.6,964.6,820.2,17.2,127.2,0,0,0,0,0,0,982.2,717.5,264.7,0,34607.74069,24052092.67,2018,1948.27914585012,"3",340,"Enterprise Town Water System",""
"341",375,"Hooper WID","C",1641,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1067","Utah","Weber","Weber River","2/1/2009","East Shore",443,72,70,1,2,0,370,0,0,0,0,8186.7,1338.8,1285.3,16.3,37.2,0,6843.1,0,0,0,0,2342.6,2342.6,0,0,59117.64595,32504491.3,2018,16498.0016803241,"3",341,"",""
"342",351,"Midway City Water System","C",1446,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1215","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",446,172,147,21,0,4,274,0,0,0,0,2904,1120.9,959.4,133.8,0.9,26.7,1783.1,0,0,0,0,2456.7,121.1,2335.6,0,30498.98482,20015485.96,2018,5812.83435100436,"3",342,"",""
"343",272,"Dutch John Town Water System","C",229,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11144","Utah","Daggett","Uintah","7/1/2005","Flaming Gorge Reservoir",449,449,198,163,84,4,0,0,0,0,0,75.4,75.4,33.4,27.3,14.1,0.6,0,0,0,0,0,645,0,0,645,28025.26032,24977615.45,2018,149.917108948348,"3",343,"",""
"344",305,"Wolf Creek Water and Sewer Improvement District","C",1648,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1365","Utah","Weber","Weber River","2/1/2008","Ogden Valley",449,35,34,1,0,0,414,0,0,0,0,1519.6,118.7,114.5,4.2,0,0,1400.9,0,0,0,0,872,823.6,48.4,0,19415.52725,7831693.8,2018,3021.4063495744,"3",344,"",""
"345",249,"Park City Water System","C",1080,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1260","Utah","Summit","Weber River","2/1/2006","East Canyon",450,421,224,104,15,78,29,0,0,0,0,4117,3848.2,2052.7,950.8,134.9,709.8,268.8,0,0,0,0,7013,3867,76,3070,50561.58728,45809262.98,2018,8167.60162557078,"Highlight",345,"",""
"346",339,"Clarkston Town Culinary Water","C",100,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1269","Utah","Cache","Bear River","1/1/2004","Cache Valley",453,453,417,0,10,25,0,0,0,0,0,370.1,370.1,341,0,8.3,20.8,0,0,0,0,0,1049.2,0,1049.2,0,11982.04339,3033710.432,2018,729.368623786628,"3",346,"",""
"347",372,"Twin Creeks SSD","C",1505,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1453","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",453,81,77,1,2,0,373,0,0,0,0,1289.5,229.2,220.2,3,6,0,1060.3,0,0,0,0,247.7,0,0,247.7,56205.38046,64879083.62,2018,2541.26138982128,"3",347,"",""
"348",238,"Alpine City","C",1298,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1141","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",456,61,59,1,1,1,394,0,0,0,0,5576.2,751,720.3,14.9,9.4,6.4,4825.2,0,0,0,0,5767.5,928.1,4839.4,0,27520.5936,20282598.15,2018,10916.90907354,"3",348,"",""
"349",369,"Duchesne Water System","C",296,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1004","Utah","Duchesne","Uintah","7/3/2004","Starvation Reservoir",456,186,131,53,1,0,271,0,0,0,0,1088.5,443.1,313.7,126.6,1.8,0.9,645.4,0,0,0,0,7801.5,0,0,7801.5,24103.77186,16024021.9,2018,2131.03108327325,"3",349,"",""
"350",159,"Hyde Park City Water System","C",103,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1324","Utah","Cache","Bear River","1/1/2004","Cache Valley",457,162,133,18,6,4,295,0,0,0,0,2383.7,843.7,695.4,96.4,32.1,19.9,1540,0,0,0,0,2429.2,1170.2,1259,0,26583.90182,10625748.18,2018,4656.52125955457,"3",350,"Hyde Park City Water System",""
"351",377,"West Warren - Warren Improvement District","C",1710,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1360","Utah","Weber","Weber River","2/1/2009","East Shore",457,256,237,0,0,18,202,0,0,0,0,619.9,346.3,321,0,0.3,25,273.6,0,0,0,0,0,0,0,0,45498.37542,38951523.48,2018,1210.96510836006,"3",351,"",""
"352",21,"Leeds Domestic Water Users Assoc.","C",1531,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1000","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",458,243,211,24,6,1,215,0,0,0,0,410.2,217.3,189.3,21.6,5.4,1.1,192.9,0,0,0,0,481.1,339,142.2,0,44637.58508,16296402.95,2018,799.569780463002,"3",352,"",""
"353",454,"Bona Vista Water District","C",1639,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1103","Utah","Weber","Weber River","2/1/2009","East Shore",458,136,58,53,4,21,322,0,0,0,0,14048.2,4157.7,1771.3,1620.8,131.9,633.6,9890.4,0,0,0,0,1529,558.9,970.1,0,78493.79594,85541388.44,2018,27383.0233785966,"3",353,"",""
"354",329,"Cedar Ridge Distribution, Inc.","C",72,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1426","Utah","Box Elder","Bear River","1/1/2006","Tremonton",461,461,459,2,0,0,0,0,0,0,0,46.5,46.5,46.3,0.2,0,0,0,0,0,0,0,20.2,20.2,0,0,2754.462272,353180.0276,2018,90.0488604284908,"3",354,"",""
"355",79,"Milford City Water","C",3,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1138","Utah","Beaver","Cedar/Beaver","6/1/2002","Milford",462,253,204,31,6,12,210,0,0,0,0,750.9,410.5,331.4,51.1,9.2,18.8,340.4,0,0,0,0,1856.2,1856.2,0,0,17558.6195,6878172.954,2018,1450.99635829923,"3",355,"",""
"356",166,"North Emery SSD","C",358,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1039","Utah","Emery","West Colorado River","8/1/2003","Price River",478,127,109,8,1,9,350,0,0,0,0,642.1,171,146.6,10.1,1.7,12.5,471.1,0,0,0,0,867,0,867,0,122289.2218,203746572.5,2018,1199.22581016794,"3",356,"",""
"357",30,"Veyo Culinary Water Association","C",1539,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1206","Utah","Washington","Kanab Creek/Virgin River","10/1/2004","Santa Clara",482,303,231,16,29,28,179,0,0,0,0,410.4,258,196.2,13.8,24.4,23.6,152.4,0,0,0,0,276,78.4,197.6,0,21492.12955,9494861.405,2018,760.127609844825,"3",357,"",""
"358",26,"Toquerville Town Water System","C",1538,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1127","Utah","Washington","Kanab Creek/Virgin River","10/1/2003","Laverkin",489,114,94,3,16,0,375,0,0,0,0,883.7,205.7,170.9,6.3,28.5,0,678,0,0,0,0,363.2,0,363.2,0,37696.63625,44701970.29,2018,1613.32621060593,"3",358,"",""
"359",152,"West Corinne Water Co.","C",55,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1038","Utah","Box Elder","Bear River","1/1/2007","Brigham City",489,307,139,17,0,152,182,0,0,0,0,1079,678.1,306.3,36.6,0.2,335,400.9,0,0,0,0,781,538.3,242.1,0.6,164117.74,144781746.4,2018,1969.87550214304,"3",359,"",""
"360",345,"Lewiston City","C",105,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1081","Utah","Cache","Bear River","1/1/2004","Cache Valley",491,486,219,7,19,241,5,0,0,0,0,995.5,985.3,443.6,13.2,39,489.4,10.3,0,0,0,0,1633.4,807.1,826.3,0,51316.37498,65958257.63,2018,1810.03080378317,"3",360,"Lewiston City",""
"361",276,"Richville","C",720,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1380","Utah","Morgan","Weber River","2/1/2007","Morgan",493,98,78,0,0,20,395,0,0,0,0,99.4,19.8,15.6,0,0,4.1,79.6,0,0,0,0,64.6,0,64.6,0,5062.186846,850981.75,2018,179.997162466309,"3",361,"",""
"362",73,"Kingston Town Water System","C",746,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1182","Utah","Piute","Sevier River","5/6/2003","Piute",494,237,237,0,0,0,257,0,0,0,0,99.6,47.7,47.7,0,0,0,51.9,0,0,0,0,113,80.7,32.3,0,20202.13874,13879120.16,2018,179.99422993733,"3",362,"",""
"363",74,"Minersville Water System","C",4,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1187","Utah","Beaver","Cedar/Beaver","6/1/2002","Milford",496,279,200,2,14,64,216,0,0,0,0,527.7,297.4,212.9,1.7,15,67.8,230.3,0,0,0,0,831,427.4,403.5,0,36049.54412,13548747.33,2018,949.798788665488,"3",363,"",""
"364",198,"Fairfield Culinary Water System","C",1302,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11211","Utah","Utah","Utah Lake","4/1/2011","Cedar Valley",502,174,147,0,27,0,328,0,0,0,0,25.9,9,7.6,0,1.4,0,16.9,0,0,0,0,13.5,0,13.5,0,40590.63288,63946234.92,2018,46.0598204442504,"3",364,"",""
"365",278,"South Robinson Spring Water Users","C",726,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1011","Utah","Morgan","Weber River","2/1/2007","Morgan",503,503,503,0,0,0,0,0,0,0,0,16.3,16.3,16.3,0,0,0,0,0,0,0,0,27,0,27,0,1002.726133,53778.59,2018,28.9298254309758,"3",365,"",""
"366",132,"Manti City","C",973,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1253","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",505,159,77,11,59,12,346,0,0,0,0,1853.6,583.1,282.3,39.9,217.9,43,1270.5,0,0,0,0,2953,777,2176,0,27231.83767,8875657.811,2018,3276.80680103079,"3",366,"",""
"367",80,"Marysvale Town Water System","C",745,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1216","Utah","Piute","Sevier River","5/4/2001","Marysvale",509,509,496,8,6,0,0,0,0,0,0,245.3,245.3,238.9,3.7,2.7,0,0,0,0,0,0,840.1,33.1,807.1,0,32416.40857,46545597.92,2018,430.235219743252,"3",367,"",""
"368",125,"Centerfield Town Water System","C",969,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1157","Utah","Sanpete","Sevier River","5/3/2000","Sevier Bridge",517,167,142,4,20,1,350,0,0,0,0,810.9,261.8,222.5,5.8,31.4,2.2,549,0,0,0,0,724.5,0,724.5,0,30589.65107,11777453.16,2018,1400.24151930262,"3",368,"",""
"369",120,"Axtell Community Service Distribution","C",1003,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11352","Utah","Sanpete","Sevier River","5/3/2000","Sevier Bridge",519,146,140,0,7,0,373,0,0,0,0,149.4,42.1,40.2,0,1.9,0,107.3,0,0,0,0,242.1,0,242.1,0,14547.24004,12022451.3,2018,256.985981471217,"3",369,"",""
"370",122,"Holden Town Water System","C",668,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1064","Utah","Millard","Sevier River","5/7/2000","Fillmore",520,520,423,1,47,49,0,0,0,0,0,268.2,268.2,218,0.6,24.3,25.2,0,0,0,0,0,481.5,0,481.5,0,6499.295253,1598758.445,2018,460.44909483667,"3",370,"Holden Town Water System",""
"371",321,"Hyrum City","C",104,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1051","Utah","Cache","Bear River","1/1/2004","Cache Valley",524,246,74,4,21,147,278,0,0,0,0,5014.7,2356.4,710.9,35.8,199.2,1410.5,2658.3,0,0,0,0,7725,5039,2686,0,28039.933,11852917.98,2018,8543.57947140019,"Highlight",371,"",""
"372",131,"Castle Valley SSD - Orangeville","C",359,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1390","Utah","Emery","West Colorado River","8/2/2004","Castle Dale",530,120,115,5,0,0,409,0,0,0,0,866.1,196.4,188.4,7.5,0.5,0,669.7,0,0,0,0,613.4,0,0,613.4,14799.2296,3763350.316,2018,1458.87594262083,"3",372,"",""
"373",288,"Uintah Town Water System","C",1654,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1079","Utah","Weber","Weber River","2/1/2009","East Shore",532,277,245,27,4,1,254,0,0,0,0,668,348.4,307.6,34.5,5.2,1.1,319.7,0,0,0,0,0,0,0,0,12585.39674,3776530.703,2018,1120.96234421671,"3",373,"",""
"374",425,"Weber Basin Job Corps","C",268,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1291","Utah","Davis","Weber River","2/1/2009","East Shore",534,534,0,0,534,0,0,0,0,0,0,101.6,101.6,0,0,101.6,0,0,0,0,0,0,0,0,0,0,6168.851371,1630304.059,2018,169.855120824996,"3",374,"",""
"375",116,"Brigham City Corp.","C",38,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1228","Utah","Box Elder","Bear River","1/1/2007","Brigham City",535,461,175,61,127,98,74,0,0,0,0,11681.1,10059.3,3828.4,1323.8,2772.7,2134.3,1621.9,0,0,0,0,48256.8,6872.1,10976,30408.7,54244.78288,62649898.58,2018,19491.9888162847,"Highlight",375,"",""
"376",171,"Moroni City","C",981,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1100","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",535,61,45,3,11,2,474,0,0,0,0,873.4,99.7,74.1,4.6,18.1,2.9,773.7,0,0,0,0,560.9,560.9,0,0,7014.564076,2627857.395,2018,1457.42293381129,"3",376,"",""
"377",31,"Pine Valley Mt. Farms","C",1566,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1425","Utah","Washington","Kanab Creek/Virgin River","10/1/2004","Santa Clara",541,541,539,0,1,0,0,0,0,0,0,121.2,121.2,120.8,0,0.3,0,0,0,0,0,0,185.2,185.2,0,0,5063.628943,1207000.33,2018,200.000715063429,"3",377,"",""
"378",467,"Brooklyn Tapline Co. Inc.","C",1027,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11461","Utah","Sevier","Sevier River","5/4/2002","Richfield",544,544,211,333,0,0,0,0,0,0,0,98.7,98.7,38.2,60.5,0,0,0,0,0,0,0,0,0,0,0,12728.11398,1432425.691,2018,161.973678988719,"3",378,"",""
"379",163,"Oak City Water System","C",665,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1158","Utah","Millard","Sevier River","5/2/2003","Fool Creek",552,468,419,0,10,39,85,0,0,0,0,414.6,351.1,314.7,0,7.2,29.1,63.5,0,0,0,0,1291.3,161.4,1129.9,0,11378.21292,2901817.583,2018,670.527221560453,"3",379,"",""
"380",336,"Plymouth Town","C",46,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1208","Utah","Box Elder","Bear River","1/1/2006","Tremonton",557,557,424,130,3,0,0,0,0,0,0,281.5,281.5,214.2,65.7,1.5,0,0,0,0,0,0,388.2,343,45.2,0,6373.36375,1598048.408,2018,451.179540591722,"3",380,"Plymouth Town",""
"381",414,"Wolf Creek Ranch","C",2523,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=10890","Utah","Wasatch","Utah Lake","4/1/2006","Woodland",558,558,558,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,161.4,161.4,0,0,48377.68399,52725055.73,2018,79.9948446015614,"3",381,"",""
"382",64,"Summit Culinary Water","C",511,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1250","Utah","Iron","Cedar/Beaver","6/2/2001","Parowan",560,311,303,0,8,0,249,0,0,0,0,112.9,62.7,61,0,1.7,0,50.2,0,0,0,0,169.5,0,169.5,0,3796.822881,450019.4,2018,179.983257827789,"3",382,"",""
"383",72,"Circleville Town Water System","C",744,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1184","Utah","Piute","Sevier River","5/6/2003","Piute",560,500,361,36,19,84,59,0,0,0,0,357.4,319.5,230.4,23.1,12.4,53.6,38,0,0,0,0,225.1,181.6,43.5,0,30962.31749,32351242.31,2018,569.760995107632,"3",383,"",""
"384",8,"Mexican Hat SSD (San Juan SSD #1)","C",2065,"http://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1123","Utah","San Juan","Southeast Colorado River","9/3/2001","San Juan River",562,562,17,545,0,0,0,0,0,0,0,15.1,15.1,0.5,14.6,0,0,0,0,0,0,0,40.4,40.4,0,0,6688.689509,850762.7278,2018,23.9864968556525,"3",384,"",""
"385",346,"High Creek Water Co.","C",152,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1066","Utah","Cache","Bear River","1/1/2004","Cache Valley",565,472,459,0,0,13,93,0,0,0,0,88.6,74,72,0,0,2,14.6,0,0,0,0,132,0,132,0,11314.77984,2906864.145,2018,139.994659231422,"3",385,"",""
"386",197,"Ouray Park WID","C",1264,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1327","Utah","Uintah","Uintah","7/4/2001","Pelican Lake",567,259,258,1,1,0,308,0,0,0,0,203.4,92.9,92.4,0.3,0.2,0,110.5,0,0,0,0,0,0,0,0,68235.17113,173655681.2,2018,320.253646444879,"3",386,"",""
"387",139,"Dansie Water Co.","C",791,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1367","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",568,568,568,0,0,0,0,0,0,0,0,19.1,19.1,19.1,0,0,0,0,0,0,0,0,262.5,262.5,0,0,7518.54624,1697401.158,2018,30.0200371406521,"3",387,"",""
"388",50,"Hatch Town Water System","C",392,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1237","Utah","Garfield","Sevier River","5/6/2001","Navajo Lake",572,167,114,27,21,5,405,0,0,0,0,99.3,29,19.8,4.6,3.7,0.9,70.3,0,0,0,0,144.8,144.8,0,0,11465.33356,4820060.671,2018,154.981340645656,"3",388,"",""
"389",446,"Taylor - West Weber WID","C",1653,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1286","Utah","Weber","Weber River","2/1/2009","East Shore",573,127,115,1,3,8,446,0,0,0,0,4998.7,1105.4,1001.7,5.2,26.6,71.9,3893.3,0,0,0,0,2313,2313,0,0,58332.92332,40439038.2,2018,7788.04845298716,"3",389,"",""
"390",196,"Fruitland Water SSD","C",340,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1441","Utah","Duchesne","Uintah","7/3/2003","Fruitland",575,575,558,10,8,0,0,0,0,0,0,76.7,76.7,74.4,1.3,1,0,0,0,0,0,0,225,0,150,75,56459.84749,92412526.67,2018,119.084081953544,"3",390,"Fruitland Water SSD",""
"391",123,"Mayfield Town Water System","C",974,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1083","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",580,103,75,0,28,0,476,0,0,0,0,375.4,66.9,48.6,0,18.4,0,308.4,0,0,0,0,233.6,153.6,80,0,13476.02009,2578376.614,2018,577.819864903165,"3",391,"",""
"392",350,"Swiss Alpine Water Co.","C",1477,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11294","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",589,589,589,0,0,0,0,0,0,0,0,25.1,25.1,25.1,0,0,0,0,0,0,0,0,31.2,0,31.2,0,6257.137492,1024530.802,2018,38.043863990511,"3",392,"",""
"393",100,"Salina City Water System","C",1037,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1226","Utah","Sevier","Sevier River","5/3/2000","Sevier Bridge",592,279,96,62,66,55,313,0,0,0,0,1664.2,784.8,271.3,174.8,184.9,153.9,879.4,0,0,0,0,1311,181.1,1129.9,0,31770.42658,16197517.87,2018,2509.631776194,"3",393,"",""
"394",409,"Palisades Water Co.","C",998,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1438","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",592,592,398,0,194,0,0,0,0,0,0,33.1,33.1,22.3,0,10.8,0,0,0,0,0,0,23.4,0,23.4,0,3090.698506,230984.3833,2018,49.915161514254,"3",394,"",""
"395",81,"Fremont Waterworks Co.","C",1605,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1034","Utah","Wayne","West Colorado River","8/3/2006","Rabbit Valley",594,215,181,0,20,15,379,0,0,0,0,179.8,65.1,54.6,0,6,4.5,114.7,0,0,0,0,398.7,0,398.7,0,27441.48053,13863811.99,2018,270.227433236474,"3",395,"",""
"396",102,"Teasdale SSD","C",1609,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1236","Utah","Wayne","West Colorado River","8/3/2007","Torrey",599,194,177,11,6,0,405,0,0,0,0,141,45.7,41.6,2.6,1.5,0,95.3,0,0,0,0,209.8,80.7,129.1,0,7671.950861,3450954.2,2018,210.144720653143,"3",396,"",""
"397",188,"Bradford Acres Water Assoc.","C",1345,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11275","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",609,609,609,0,0,0,0,0,0,0,0,23.2,23.2,23.2,0,0,0,0,0,0,0,0,53.1,53.1,0,0,2451.4639,289015.0084,2018,34.0092367906067,"3",397,"",""
"398",129,"Castle Valley SSD - Castle Dale","C",2460,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1386","Utah","Emery","West Colorado River","8/2/2004","Castle Dale",616,224,191,9,12,12,392,0,0,0,0,1117.9,406.1,345.9,16.3,22.3,21.6,711.8,0,0,0,0,613.4,0,0,613.4,14514.57664,5664767.409,2018,1620.12467932752,"3",398,"",""
"399",320,"Acme Water Co.","C",35,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1918","Utah","Box Elder","Bear River","1/1/2006","Tremonton",617,292,272,0,20,0,325,0,0,0,0,615.1,291,270.7,0.3,20,0,324.1,0,0,0,0,1089.5,686,403.5,0,20288.66956,5934264.954,2018,889.993339845918,"3",399,"",""
