FID,WRENAME,SYSTEMTYPE,WATERRESID,WRLINK,STATE,COUNTY,BASIN,SUBAREA,SUBAREANAM,TotalGPCD,TotPotaGPCD,ResPotGPCD,ComPotGPCD,InsPotGPCD,IndPotGPCD,TotSecGPCD,ResSecGPCD,ComSecGPCD,InsSecGPCD,IndSecGPCD,TotalUse,TotPotaUse,ResPotaUse,ComPotaUse,InsPotaUse,IndPotaUse,TotSecoUse,ResSecoUse,ComSecoUse,InsSecoUse,IndSecoUse,TotalSup,WellsSup,SpringsSup,SurfaceSup,SHAPE_Length,SHAPE_Area
221,Cedar Fort Water System,C,1300,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1096,Utah,Utah,Utah Lake,04-01-11,Cedar Valley,387,179,160,1,17,1,208,208,0,0,0,167.67,77.67,69.41,0.62,7.17,0.46,90,90,0,0,0,379.53,17.3,362.23,0,49162.0749465434,94124253.7580513
222,Roosevelt City Water System,C,299,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1055,Utah,Duchesne,Uintah,07-03-13,Roosevelt Duchesne,355,206,113,66,22,5,148,74,0,75,0,2744.55,1596.15,874.1,509.96,172.51,39.58,1148.4,571.63,0,576.77,0,5109.51,3877.91,0,1231.6,82193.225609564,89521030.5035925
223,Taylorsville-Bennion Improvement District,C,802,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1277,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,154,154,121,14,19,1,0,0,0,0,0,12219.87,12219.87,9541.5,1104.86,1493.27,80.24,0,0,0,0,0,1689.6,1080,609.6,0,44159.472637884,53597869.4071208
224,Jordanelle SSD,C,1511,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=10857,Utah,Wasatch,Utah Lake,04-01-07,Provo River Reservoirs,421,421,328,92,0,0,0,0,0,0,0,839.98,839.98,655.58,184.4,0,0,0,0,0,0,0,12565.87,1003.17,0,11562.7,145918.176116637,183148061.701173
225,Boundary Spring Water Co.,C,826,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1376,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,978,978,978,0,0,0,0,0,0,0,0,230.15,230.15,230.15,0,0,0,0,0,0,0,0,1137.41,0,1137.41,0,3645.8428748284,767114.18908983
226,Holliday Water Co.,C,792,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1104,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,329,325,266,45,13,0,5,2,0,2,0,4219.47,4160.75,3411.81,582.5,166.43,0,58.72,31.7,0,27.03,0,5779,2840,1840,1099,24682.7258107051,11502757.4958004
227,Marion Waterworks Co.,C,1077,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1270,Utah,Summit,Weber River,02-01-02,Kamas Valley,316,258,213,0,2,43,58,58,0,0,0,159.53,130.24,107.41,0.12,1.23,21.48,29.29,29.29,0,0,0,127.8,80.71,47.09,0,18050.8190983111,18297857.8970426
228,Ballard WID,C,1256,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1124,Utah,Uintah,Uintah,07-03-13,Roosevelt Duchesne,329,280,171,84,7,18,50,50,0,0,0,402.03,341.57,208.68,102.5,8.9,21.48,60.46,60.46,0,0,0,0,0,0,0,44723.6408431083,84604303.1984919
229,Lindon City,C,1307,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1054,Utah,Utah,Utah Lake,04-01-10,Utah Valley,230,124,78,26,1,20,106,79,11,16,0,2874.92,1550.92,972.85,320.43,11.8,245.84,1324,992.91,132.36,198.72,0,3691.18,3098.73,592.45,0,39099.5356557686,38276128.3334039
230,Canyon Meadows Mutual Water Co.,C,1496,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11276,Utah,Wasatch,Utah Lake,04-01-10,Utah Valley,139,139,138,0,1,0,0,0,0,0,0,18.74,18.74,18.56,0,0.17,0,0,0,0,0,0,160,0,0,160,3298.29030489613,783631.158857994
231,Tabiona Town Water System,C,298,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1189,Utah,Duchesne,Uintah,07-03-07,Tabiona,373,89,72,3,14,0,284,247,0,37,0,129.52,31.02,25,1.17,4.85,0,98.5,85.79,0,12.71,0,71,0,71,0,3769.89307040715,467264.585600542
232,Pleasant Grove City,C,1313,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1298,Utah,Utah,Utah Lake,04-01-10,Utah Valley,205,57,31,25,1,0,147,147,0,0,0,8592.71,2406.25,1316.45,1043.91,45.89,0,6186.46,6186.46,0,0,0,12097.43,10569.21,1528.22,0,45152.0311437172,40640073.015019
233,Wallsburg Town Water System,C,1447,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1061,Utah,Wasatch,Utah Lake,04-01-08,Wallsburg,399,166,145,2,17,2,233,233,0,0,0,142.99,59.5,51.98,0.61,6.14,0.77,83.49,83.49,0,0,0,116.46,29.66,86.8,0,8617.63485279139,2277248.16277497
234,Eagle Mountain City,C,1416,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1431,Utah,Utah,Utah Lake,04-01-11,Cedar Valley,153,146,123,2,20,1,7,0,0,7,0,5842.19,5566,4695.65,63.85,767.29,39.21,276.19,0,0,276.19,0,4099.53,4099.53,0,0,87633.8930718298,203187138.905138
235,North Fork SSD,C,1388,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11250,Utah,Utah,Utah Lake,04-01-10,Utah Valley,156,156,79,76,0,1,0,0,0,0,0,261.46,261.46,132.16,126.98,0.03,2.29,0,0,0,0,0,433.96,0,433.96,0,32421.761600162,26557308.344965
236,American Fork City,C,1299,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1135,Utah,Utah,Utah Lake,04-01-10,Utah Valley,354,72,48,20,4,0,282,238,0,44,0,12247.15,2489.7,1657.6,689.3,141.2,1.6,9757.45,8239.71,0,1517.74,0,16984.66,11641.79,5342.87,0,69371.7678195486,42164452.1010734
237,Saratoga Springs City,C,1413,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1444,Utah,Utah,Utah Lake,04-01-10,Utah Valley,133,38,36,0,2,0,95,62,14,19,0,4630.57,1310.61,1240.68,11.05,58.88,0,3319.96,2169.94,479.6,670.41,0,2935,2935,0,0,98364.9378357079,96697064.199089
238,Cedar Hills Town Water System,C,1412,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1404,Utah,Utah,Utah Lake,04-01-10,Utah Valley,245,47,45,2,0,0,198,160,0,38,0,2844.95,542.77,520.59,18.36,3.82,0,2302.18,1856.27,0,445.91,0,118.73,118.73,0,0,30417.5088919946,12190868.2875096
239,Duchesne County Upper Country WID,C,341,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1418,Utah,Duchesne,Uintah,07-03-13,Roosevelt Duchesne,301,167,133,7,3,24,134,82,0,52,0,779.05,431.99,344.43,18.8,6.92,61.85,347.06,213.22,0,133.84,0,1413.3,0,315,1098.3,131187.99740319,526407624.894922
240,Neola Water and Sewer District,C,300,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1274,Utah,Duchesne,Uintah,07-03-13,Roosevelt Duchesne,148,148,144,0,4,0,0,0,0,0,0,82.86,82.86,80.51,0.26,2.09,0,0,0,0,0,0,120.12,0,120.02,0.1,45150.4427933794,28655389.9191516
241,Highland City,C,1305,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1107,Utah,Utah,Utah Lake,04-01-10,Utah Valley,472,59,53,4,0,2,412,315,0,98,0,9857.66,1241.8,1114.58,84.69,2.76,39.78,8615.86,6569.07,0,2046.79,0,3631.76,3631.76,0,0,47177.3578591161,38743409.386789
242,Storm Haven Residents,C,1458,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1420,Utah,Wasatch,Utah Lake,04-01-07,Provo River Reservoirs,116,63,63,0,0,0,53,53,0,0,0,23.48,12.77,12.77,0,0,0,10.71,10.71,0,0,0,44.39,44.39,0,0,7676.61521909518,1084003.44899235
243,Lehi City,C,1306,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1265,Utah,Utah,Utah Lake,04-01-10,Utah Valley,277,66,49,9,1,7,211,141,19,51,0,18984.04,4535.36,3377.31,634.32,46.15,477.57,14448.68,9661.4,1297.49,3460.84,28.95,3633.94,3023.23,610.71,0,96154.4371941584,125657668.558059
244,Vernal City Water System,C,1262,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1040,Utah,Uintah,Uintah,07-02-03,Vernal,214,214,141,36,36,0,0,0,0,0,0,2369.31,2369.31,1569.01,403.32,396.98,0,0,0,0,0,0,6725.5,0,0,6725.5,45556.3914366993,20752241.5376634
245,Alpine Cove Water SSD,C,1400,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1448,Utah,Utah,Utah Lake,04-01-10,Utah Valley,174,174,174,0,0,0,0,0,0,0,0,79.75,79.75,79.75,0,0,0,0,0,0,0,0,114.55,114.55,0,0,3460.09269915394,599039.794078271
246,Center Creek Water System,C,1440,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1188,Utah,Wasatch,Utah Lake,04-01-07,Provo River Reservoirs,276,114,114,0,0,0,162,162,0,0,0,101.96,41.96,41.96,0,0,0,60,60,0,0,0,185.06,0,185.06,0,9107.38670146532,2553448.55938076
247,Charleston WCD,C,1441,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1263,Utah,Wasatch,Utah Lake,04-01-07,Provo River Reservoirs,330,330,195,130,6,0,0,0,0,0,0,179.38,179.38,105.83,70.44,3.11,0,0,0,0,0,0,181,90.5,90.5,0,22962.8494453373,13578463.4670292
248,Webb Well Water Users,C,827,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1152,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,299,175,175,0,0,0,123,123,0,0,0,78.97,46.37,46.37,0,0,0,32.6,32.6,0,0,0,136.5,136.5,0,0,4482.97197266663,1006530.7282175
249,Daniel Municipal Water,C,1443,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1142,Utah,Wasatch,Utah Lake,04-01-07,Provo River Reservoirs,267,93,85,0,8,0,173,173,0,0,0,149.34,52.17,47.66,0,4.51,0,97.16,97.16,0,0,0,210.3,105.15,105.15,0,30913.9250426878,12565496.2647169
250,Alpine City,C,1298,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1141,Utah,Utah,Utah Lake,04-01-10,Utah Valley,461,78,75,1,1,1,384,319,8,57,0,5364.7,903.04,868.77,15.35,9.92,9,4461.66,3711.02,87.42,663.22,0,5767.52,928.12,4839.4,0,42432.194836174,33239256.9008484
251,Tridell-Lapoint WID,C,1260,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1129,Utah,Uintah,Uintah,07-03-13,Roosevelt Duchesne,402,301,121,98,53,29,101,101,0,0,0,706.86,529.33,213.62,172.44,92.42,50.86,177.53,177.53,0,0,0,724.5,0,0,724.5,86601.3905227573,219512532.697988
252,Hi-Country Number 2,C,882,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1316,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,112,112,112,0,0,0,0,0,0,0,0,81.81,81.81,81.81,0,0,0,0,0,0,0,0,53,53,0,0,20632.9089283907,16263421.0184894
253,Bluffdale Water System,C,786,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1264,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,259,146,125,9,12,0,114,97,0,16,0,4061.98,2281.98,1953.51,137.52,190.95,0,1780,1528,0,252,0,0,0,0,0,42600.2941391637,44811713.6033453
254,Woodland South Hills Irrigation,C,1480,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1399,Utah,Wasatch,Utah Lake,04-01-06,Woodland,159,74,74,0,0,0,85,85,0,0,0,17.84,8.34,8.34,0,0,0,9.5,9.5,0,0,0,28.25,28.25,0,0,7528.64225273529,2249934.79680683
255,Francis Town Water System,C,1073,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1191,Utah,Summit,Utah Lake,04-01-07,Provo River Reservoirs,214,161,155,0,5,0,54,50,0,3,0,338.2,253.69,244.8,0.52,8.37,0,84.51,79.05,0,5.46,0,289.15,185.62,103.53,0,37051.6418884245,11693564.0807432
256,Ashley Valley Water & Sewer,C,1263,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1349,Utah,Uintah,Uintah,07-02-03,Vernal,248,186,149,8,29,0,61,61,0,0,0,3544.81,2666.51,2137.2,115.19,411.84,2.27,878.3,878.3,0,0,0,5499.2,0,3499.16,2000,167851.175880741,326148209.559314
257,Salt Lake County Service Area No 3 - Snowbird,C,810,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11244,Utah,Salt Lake,Jordan River,03-01-07,Little Cottonwood Creek,107,107,2,50,0,56,0,0,0,0,0,432.58,432.58,6.93,201.05,0,224.6,0,0,0,0,0,560,0,560,0,18407.8365482946,15092535.3722204
258,West Jordan City Water System,C,801,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1177,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,162,154,104,50,0,0,8,0,0,8,0,18624.39,17655.57,11886.33,5769.25,0,0,968.82,55.64,0,913.18,0,3000,3000,0,0,62888.4055260649,137907729.762104
259,Kamas City Water System,C,1076,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1101,Utah,Summit,Weber River,02-01-02,Kamas Valley,266,259,192,24,43,0,7,7,0,0,0,626.29,609.84,452.61,56.06,101.18,0,16.45,16.45,0,0,0,800,167.15,632.85,0,26944.9074906196,16533360.0913574
260,Kearns Improvement District,C,793,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1017,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,143,143,98,14,21,11,0,0,0,0,0,8176,8176,5598,789,1177,612,0,0,0,0,0,1816,1816,0,0,32144.1887292208,45914108.2014893
261,Park City Water System,C,1080,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1260,Utah,Summit,Weber River,02-01-06,East Canyon,447,373,172,133,19,49,74,3,0,71,0,4216.72,3518.11,1622.99,1254.4,182.56,458.16,698.61,24.5,0,674.11,0,7013,3867,76,3070,66704.0290018938,79712459.7363441
262,Murray City Water System,C,804,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1009,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,263,210,136,48,25,0,54,14,0,40,0,10921.15,8689.71,5639.26,2006.06,1030.74,13.65,2231.44,571.67,0,1659.77,0,13958,12823,1135,0,36958.8233868092,42948423.7832508
263,Wooden Shoe Water Co.,C,1116,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11202,Utah,Summit,Weber River,02-01-02,Kamas Valley,272,153,153,0,0,0,119,119,0,0,0,15.21,8.55,8.55,0,0,0,6.66,6.66,0,0,0,10,0,10,0,6474.51412628066,1671907.71446462
264,South Salt Lake City Water System,C,811,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1339,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,156,156,75,53,13,15,0,0,0,0,0,2121.01,2121.01,1018.26,721.21,172.64,208.9,0,0,0,0,0,3157,3157,0,0,23244.5204839216,16566112.3975274
265,Peoa Pipeline Co.,C,1082,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1156,Utah,Summit,Weber River,02-01-02,Kamas Valley,219,219,209,0,0,10,0,0,0,0,0,51.63,51.63,49.2,0,0,2.43,0,0,0,0,0,353,0,353,0,9801.98296530178,5493324.89641469
266,Oakley Town Water System,C,1079,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1329,Utah,Summit,Weber River,02-01-02,Kamas Valley,366,317,315,1,0,1,49,43,0,6,0,779.46,675.41,670.25,2.79,0.84,1.53,104.05,91.4,0,12.64,0,963,424,539,0,34641.6416496191,31948269.2811523
267,Mountain Regional Water SSD,C,1186,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1391,Utah,Summit,Weber River,02-01-02,Kamas Valley,374,200,164,23,10,3,174,2,0,172,0,3120.59,1672.19,1370.19,192.62,87.22,22.15,1448.4,13.81,0,1434.59,0,8813,8611.24,201.76,0,179739.127959812,155809317.759749
268,Magna Water District,C,795,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1294,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,125,107,97,10,0,0,18,9,9,0,0,4701.6,4027.47,3633.5,387.01,6.96,0,674.13,347.19,326.94,0,0,4308.6,4308,0,0.6,38222.7369788696,45382841.2589964
269,Spring Glen Water Co.,C,819,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1916,Utah,Salt Lake,Jordan River,03-01-03,Emigration Creek,373,373,373,0,0,0,0,0,0,0,0,16.73,16.73,16.73,0,0,0,0,0,0,0,0,28,28,0,0,1154.73532683187,73247.0381534235
270,Summit County Service Area #3,C,1157,http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1397,Utah,Summit,Weber River,02-01-06,East Canyon,108,108,101,4,3,0,0,0,0,0,0,72.5,72.5,67.6,2.87,2.03,0,0,0,0,0,0,285,285,0,0,55135.4321707414,32337405.7716248
